ID,A,B,感情
1_15228,出て行った彼氏の歯磨きセットが洗面所に残ってるのよね。,捨てちゃったら？,感傷的になる
1_15229,荒天ですが、飛行機は飛ぶらしいです。,大丈夫なんですかねえ。,信頼する
1_15230,酔っ払い運転をして、事故を起こしてしまいました。,それは大変ですね。,恥じる
1_15231,明日パーティーがあるんですけど、心配なことがあります。,何ですか？,懸念する
1_15232,今日レジ打ちのバイトで、もう値下げ対象になってるはずの日付の品物があったんです。,よく気が付きましたね。,誠実な気持ち
1_15233,うちで飼っている犬が子どもを産みました。,へえ、よかったですね。,おどろく
1_15234,妻のお腹がずいぶん大きくなってきました。,赤ちゃんですか？,わくわくする
1_15235,うちの庭に、通りすがりの車がごみを投げすてていきました。,それはひどいですね。,怒る
1_15236,外国からいらした方に、和食をふるまいました。,どうでしたか？,誇りに思う
1_15237,昨日買った服が、今日安売りされてました。,昨日の今日ですか。,悲しい
1_15238,指先にとげがささってるみたいでチクチクします。,取った方がいいですよ。,いらいらする
1_15239,父親が手術をして無事成功しました。,よかったですね。,感謝する
1_15240,廃線になった鉄道が、レールがすっかり錆びてしまっていました。,そうなんですか。,さびしい
1_15241,停電で乗っていたエレベーターが止まってしまいました。,大丈夫でしたか？,怖い
1_15242,幽霊が出るというトンネルを走ってたら、急に車のエンジンが止まって。,うわあ、それでどうなったんですか？,恐ろしい
1_15243,こないだの台風で避難所に行ったんですけど、いたのは私だけでした。,みんな避難してこなかったんですか？,うしろめたい
1_15244,小学校に勤めていると、卒業生に手紙をもらったりします。,可愛いですね。,感動する
1_15245,こないだ家の塀に靴をこすりつけてる人がいて。,何してたんですか？,嫌悪感を抱く
1_15246,父親の誕生日にプレゼントをあげたんで。何かお返しがあると思うんですよね。,動機が不純ですね。,期待する
1_15247,ボール投げならだれよりも遠くへ投げられますよ。,自信満々ですね。,自信がある
1_15248,子どもがふざけて弄り回して、飼ってたハムスターが死んじゃいました。,可哀想なことをしましたね。,激怒する
1_15249,大雨なんで長靴をはきました。,用意周到ですね。,不安に思う
1_15250,フリマアプリで、前から探してた楽器を見つけました。,ラッキーですね。,待ち望む
1_15251,家族で川に遊びに行きました。,何をして遊んだんですか？,楽しい
1_15252,同窓会に行ったら、当時の写真をビデオにまとめてたやつがいました。,いいですね、そういうの。,懐かしい
1_15253,通販でお菓子を買ったんですけど、すごくちっちゃくって。,大きさは分からなかったんですか？,がっかりする
1_15254,学校で歌のテストがあるんで、カラオケで練習してきました。,カラオケにあるような歌なんですか？,心構えする
1_15255,テレビでディズニーランドの新エリアの特集をやってたんだけど。,楽しそうですね。,羨ましい
1_15256,大好きな画家の展覧会があったんで行ってきました。,どんな感じでしたか？,満足
1_15257,肉じゃがを作って彼氏に食べさせたんだけど。,胃袋をつかみましたか？,打ちのめされる
1_15258,電車に乗ろうとしたら、目の前でドアが閉まって。,惜しかったですね。,恥ずかしい
1_15259,家の軒先で雨宿りしている小学生がいました。,可哀想ですね。,思いやりを持つ
1_15260,飼っていた猫が出てったきり帰ってきません。,どうしたんですかね？,感傷的になる
1_15261,このところ体調がすぐれません。,気になりますね。,信頼する
1_15262,一緒に映画を見に行った友達が、しょっちゅう大声で話しかけてくるんですよ。,迷惑ですね。,恥じる
1_15263,今度飛行機に初めて乗ります。,初体験なんですね。,懸念する
1_15264,飼っている犬、もう年なんで具合がかなり悪いです。,見てるのも可哀想ですね。,誠実な気持ち
1_15265,椅子に座ったら、ちょうど猫が寝ていたんですよね。,大丈夫でしたか？,おどろく
1_15266,結婚式がもうすぐです。,準備はできたんですか？,わくわくする
1_15267,うちの猫、しつけた所と違う所で爪を研いじゃって。,間違ったんですかね。,怒る
1_15268,自分の出身県の代表校が甲子園で優勝しました。,それはうれしいですね。,誇りに思う
1_15269,大事にしてた漫画本、しまっておいたらカビが生えてました。,ひどいんですか？,悲しい
1_15270,ジグソーパズルがあと1ピースの所まで来たんですけど。,じゃあもう完成ですね。,いらいらする
1_15271,隣の家から栗ご飯を頂きました。,嬉しいですね。,感謝する
1_15272,私の他の家族は今旅行中なんですよ。,一人だけ残られたんですか？,さびしい
1_15273,鉛筆削りが壊れたのでカッターで鉛筆を削っています。,やったことあるんですか？,怖い
1_15274,死後の世界について書いてある本を読みました。,天国とか地獄とかって言う話ですか？,恐ろしい
1_15275,家族がいなかったので、一人でうな重を取ってしまいました。,豪勢ですね。,うしろめたい
1_15276,闘牛を見てたんですけど、闘牛士が素晴らしいですね。,命がけですよね。,感動する
