ID,A,B,感情,対話行為
1_17325,大きなリュックを背負ったまま混んだバスに乗ってきた人がいました。,困りますね。,嫌悪感を抱く,自己開示
1_17357,昔好きだった作家なんですけど、最近はエロ小説ばかりです。,宗旨替えってことですか？,嫌悪感を抱く,質問(YesNo)
1_17389,混んでいるエスカレーターなのに、無理やり登っていく人がいて。,困りますね。,嫌悪感を抱く,自己開示
1_17421,アメリカの大統領選の討論会はひどい物でした。,そうだったんですか？,嫌悪感を抱く,確認
1_17453,喫茶店で食後のコーヒーについていたスプーンが汚れていたのよ。信じられないわ！,えっ、それ本当の話？,嫌悪感を抱く,質問(YesNo)
1_17485,駅でトイレを借りたんですが、壁が汚れていてちょっと嫌な気持ちになりました。,ああ、汚いトイレって嫌ですよね。誰がよごしたのかわからないですし。,嫌悪感を抱く,自己開示
1_17517,ブロンド・ブルーアイズのグラビア写真を集める夫に嫌悪感を抱くわ。,えー！キモいですね。高校生みたい。,嫌悪感を抱く,自己開示
1_17549,友達の中に、お弁当を蓋で隠しながら食べる子がいるんだよ。,なんで隠すんだろう？,嫌悪感を抱く,質問(What)
1_17581,キャラ弁って、見た目は可愛いけど、ベタベタと手で触ってて、不衛生な気がしない？,細かい作業するから、どうしても触っちゃうよね。,嫌悪感を抱く,応答(平叙)
1_17613,箱ティッシュを使う時に、一気にシュシュシュって2、3枚を抜く人がいるけど、あれ見ると嫌な気分になるんだ。,気にしたこともなかったよ。なんで気になるんだろうね？,嫌悪感を抱く,自己開示
1_17645,電車に乗ってたら、テレビでたまに見る顔の人が乗ってたんだ。,すごい！芸能人に会ったの？,嫌悪感を抱く,質問(YesNo)
1_17677,お魚は、煮ても焼いても美味しいですよね。,そうですね。お魚好きなんですか？,嫌悪感を抱く,あいづち
1_17709,ビックカメラで、店員にしつこく値引き交渉してる人がいてさー。,ビックカメラって、値引きしてくれるの？,嫌悪感を抱く,質問(YesNo)
1_17741,寒いのに窓を開ける人がいたの。,それはひどいね。,嫌悪感を抱く,自己開示
1_17773,汚い手で握手してきた人がいたのよ。,それは嫌だね。,嫌悪感を抱く,自己開示
1_17805,上司の臭いがきつくて。,なんの臭い？,嫌悪感を抱く,質問(What)
1_17837,彼女が断りもなしにタバコを吸うんだ。,断りは入れるべきだよね。,嫌悪感を抱く,自己開示
1_17869,一口食べただけで残す人を見たよ。,粗末なことするね。,嫌悪感を抱く,自己開示
1_17901,職場で喫煙してる人がいてさ。,それは嫌だね。,嫌悪感を抱く,自己開示
1_17933,彼氏が顔洗うとき洗面台を汚くするの。,それは嫌だね。,嫌悪感を抱く,自己開示
1_17965,そろそろ年末が近づいてきたし、腹をくくって、冷蔵庫を動かして掃除をしたよ。,エライねー！うちもそろそろ始めなきゃなー。,嫌悪感を抱く,自己開示
1_17997,義母が子供の写真を勝手にSNSに載せてたんだけどほんとにやめてほしい。,勝手には嫌だね。,嫌悪感を抱く,自己開示
1_18029,小さい子って、汚いところでも平気でペタペタ触っちゃうよね。,そうだね。汚いとか、まだ考えないんだろうね。,嫌悪感を抱く,あいづち
1_18061,わたし、部屋が汚いのが嫌なんです。,わかります。部屋が汚いと、だらしない感じがしますしね。,嫌悪感を抱く,自己開示
1_18093,今、ワイドショーを見ていたのですが、コメンテーターに嫌悪感を抱いてしまいました。,どうしてですか？,嫌悪感を抱く,質問(What)
1_18125,口を開けば奥さんの悪口ばかり言う男性て幻滅だよねえ。,確かに。奥さん大事にしてる人の方が魅力的だね。,嫌悪感を抱く,自己開示
1_18157,知り合いがね自分の話ばっかりするの。そのくせ私が話すことは上の空で全然聞いてないの。話す気失せるわ。,信じられない。そんな人ほんとにいるんだね。,嫌悪感を抱く,自己開示
1_18189,温泉旅館に行って、露天風呂を満喫してきました。,羨ましい！お料理も美味しかったですか？,嫌悪感を抱く,質問(YesNo)
1_18221,ママ友とファミレスに行ったんだけど、子どもが騒いでいるのにほったらかしなのよ。嫌悪感を抱いちゃったわ。,お子さん、結構うるさかったの？,嫌悪感を抱く,質問(YesNo)
1_18253,男の同期が飲み会で頭を触ってきたんだよね,いきなり触られるっていやだよね,嫌悪感を抱く,自己開示
1_18285,女性って集まると陰口大会が始まるから嫌なんだよね,あるね、そういうの,嫌悪感を抱く,自己開示
1_18317,満員電車で咳払いしてる人嫌なんだよね,分かる、すごい嫌！離れたくなる,嫌悪感を抱く,自己開示
1_18349,毎年お正月に義妹が手ぶらで来るのが嫌です。お年玉を催促しに来るんです。,手土産が欲しいわけではなくても、手ぶらで平気で来るのは嫌ですね。,嫌悪感を抱く,自己開示
1_18381,友達がチャイルドシートを貸して欲しいというので、まだ子供を産む予定があったけど貸しました。,購入するとベビー用品は高いですよね。,嫌悪感を抱く,自己開示
1_18413,わたし、ダイエットに関する商品があるとチェックしちゃうんだけど、嘘くさい広告が多くない？,嘘くさい広告？,嫌悪感を抱く,質問(YesNo)
1_18445,うちの会社に、上司の意見には何でもかんでも従うイエスマンな同僚がいるんだよね。,へ～、反対意見とかないのかな？,嫌悪感を抱く,質問(YesNo)
1_18477,わたし、初対面なのに、いきなり下の名前で呼び捨てにしてくる人って、嫌なんだよね。,そうなんだ？早く仲良くなりたいからなのかな？,嫌悪感を抱く,確認
1_18509,道でたまに唾吐く人って嫌だね。,咳とかして淡とか出たら仕方ないのかな。,嫌悪感を抱く,自己開示
1_18541,ママ友で人の悪口ばっかり言ってくる人がいるんだよね。,そんな人がいるの？,嫌悪感を抱く,質問(YesNo)
1_18573,義母が自分の娘と嫁の私を比較してきます。,よくありますよね。,嫌悪感を抱く,自己開示
1_18605,子ども連れで飲み屋に来る人っていますよね。わたしはそういう人が苦手です。,喫煙者もいるし、あまり良い環境ではないですよね。,嫌悪感を抱く,自己開示
1_18637,会社説明会に行くと、隣の席に座った人と喋ったりする機会があるんだ。,分かる分かる！緊張してる時って、親近感が湧くものだよね。,嫌悪感を抱く,自己開示
1_18669,就活してると、いろんな学生と仲良くなるんだ。,交友関係が広がって良いね！,嫌悪感を抱く,質問(YesNo)
1_18701,友達の引っ越しを手伝いに行ってきたよ。,お疲れさま！無事に終わった？,嫌悪感を抱く,質問(YesNo)
1_18733,引っ越しの搬入作業が終わったよ。,疲れたでしょう？少し休んだほうが良いよ。,嫌悪感を抱く,質問(YesNo)
1_18765,今日、うちのマンションを買いたいって人が、内覧に来たんだ。,どうだった？いい感触だった？,嫌悪感を抱く,質問(What)
1_18797,バーベキューって、河原とか山の中でやるもんだと思ってたけど、住宅街でもやる人がいるんだよ。,えー、そうなんだ。広々とした住宅街なのかな？,嫌悪感を抱く,あいづち
1_18829,飛行機で隣に乗った男の人が、乗ってる間ずっと鼻ずるずるしてて、嫌だったな。,気になりますね。,嫌悪感を抱く,自己開示
1_18861,昨日会社の飲み会があったんです。,どこでされたんですか。,嫌悪感を抱く,質問(What)
1_18893,隣の旦那さん、髪の毛が長い人で、いつも括ってるんです。,ああ、家でお仕事なさってる方ですね。,嫌悪感を抱く,自己開示
1_18925,駅のホームや何かのj順番待ちで、並んでいるときに横から入ってくる人いますよね。,並んでいる時にですか。,嫌悪感を抱く,質問(YesNo)
1_18957,まだ子供が小さい頃は、子育ても大変でした。,そうですよね。慣れないですもんね。,嫌悪感を抱く,あいづち
1_18989,義兄は雑な人で困っています。床に落ちた食べ物も平気で口に入れてしまうんです。,雑な人って本人はあまり意識がないですよね。,嫌悪感を抱く,自己開示
1_19021,何人かで食事に行ったんですが、その中の一人が急にタバコを吸い始めたのが嫌でした。,今は分煙も進んでいますけどね。,嫌悪感を抱く,自己開示
